InvoiceID,ShirtID,SellingPrice,Quantity
29,38,8.0,3
29,25,2.5,3
30,34,3.0,2
30,15,1.4,4
30,30,5.3999999999999995,3
30,5,5.0,4
30,14,4.800000000000001,3
30,30,5.3999999999999995,3
30,33,0.9,5
30,7,6.3,1
30,27,5.6,2
30,41,2.5,1
30,37,4.8999999999999995,2
31,7,6.3,4
31,20,1.7999999999999998,2
31,40,7.0,5
31,25,2.5,4
31,19,5.6000000000000005,2
31,31,2.5,4
31,37,4.8999999999999995,4
32,6,3.5999999999999996,4
32,40,7.0,1
32,32,3.0,3
32,34,3.0,5
32,44,3.6,3
32,45,2.4000000000000004,3
33,35,3.0,2
33,32,3.0,3
33,45,2.4000000000000004,1
33,11,1.8,3
33,2,7.2,3
33,36,4.8,3
33,43,2.8,3
33,29,1.6,3
33,30,5.3999999999999995,3
33,29,1.6,3
33,24,0.9,1
33,32,3.0,1
33,41,2.5,5
33,18,3.0,5
34,15,1.4,5
34,37,4.8999999999999995,4
34,17,1.4,4
34,38,8.0,2
34,22,3.0,1
34,16,4.800000000000001,3
34,5,5.0,2
35,3,2.0999999999999996,1
35,23,7.699999999999999,3
35,14,4.800000000000001,2
35,40,7.0,3
35,25,2.5,5
35,23,7.699999999999999,2
35,20,1.7999999999999998,5
35,6,3.5999999999999996,2
35,24,0.9,4
35,21,3.2,2
35,20,1.7999999999999998,1
35,39,2.0,5
35,32,3.0,5
36,8,8.1,5
36,3,2.0999999999999996,1
36,37,4.8999999999999995,1
36,3,2.0999999999999996,5
36,34,3.0,4
36,30,5.3999999999999995,4
36,25,2.5,3
36,20,1.7999999999999998,2
37,7,6.3,1
37,21,3.2,5
37,20,1.7999999999999998,2
37,37,4.8999999999999995,2
37,24,0.9,5
37,5,5.0,2
37,12,6.6,3
37,9,2.0999999999999996,2
37,16,4.800000000000001,1
37,15,1.4,2
37,8,8.1,2
37,28,7.2,2
37,27,5.6,3
38,13,4.2,3
38,28,7.2,4
38,26,2.0999999999999996,1
38,14,4.800000000000001,5
38,35,3.0,3
38,18,3.0,1
38,20,1.7999999999999998,2
38,27,5.6,1
38,27,5.6,2
38,23,7.699999999999999,5
39,21,3.2,2
39,44,3.6,4
39,16,4.800000000000001,2
39,25,2.5,5
39,1,4.8999999999999995,1
39,13,4.2,2
39,40,7.0,1
39,28,7.2,2
39,7,6.3,3
39,10,1.6,3
40,12,6.6,1
40,24,0.9,3
40,41,2.5,5
40,33,0.9,3
40,8,8.1,1
40,42,2.7,2
40,37,4.8999999999999995,4
40,41,2.5,5
40,6,3.5999999999999996,2
40,6,3.5999999999999996,5
41,45,2.4000000000000004,4
41,45,2.4000000000000004,2
41,37,4.8999999999999995,2
41,18,3.0,2
41,17,1.4,2
41,37,4.8999999999999995,3
41,2,7.2,1
41,13,4.2,3
42,2,7.2,5
42,20,1.7999999999999998,3
42,37,4.8999999999999995,4
42,41,2.5,4
42,16,4.800000000000001,2
42,38,8.0,2
42,44,3.6,3
42,15,1.4,5
42,21,3.2,3
42,17,1.4,1
42,11,1.8,5
43,1,4.8999999999999995,4
43,42,2.7,1
43,7,6.3,2
43,24,0.9,5
43,41,2.5,4
43,26,2.0999999999999996,2
43,27,5.6,5
43,1,4.8999999999999995,4
43,40,7.0,4
43,8,8.1,5
43,4,3.0,1
43,40,7.0,2
43,42,2.7,1
43,19,5.6000000000000005,5
44,23,7.699999999999999,2
44,3,2.0999999999999996,3
44,17,1.4,1
44,12,6.6,4
44,12,6.6,1
44,14,4.800000000000001,1
44,32,3.0,5
44,19,5.6000000000000005,2
44,26,2.0999999999999996,3
44,9,2.0999999999999996,2
44,12,6.6,5
44,13,4.2,2
44,3,2.0999999999999996,1
44,32,3.0,2
44,14,4.800000000000001,3
45,14,4.800000000000001,4
45,45,2.4000000000000004,5
45,11,1.8,1
45,26,2.0999999999999996,2
45,13,4.2,1
45,18,3.0,3
46,1,4.8999999999999995,1
46,26,2.0999999999999996,4
46,31,2.5,1
46,15,1.4,5
46,3,2.0999999999999996,2
46,15,1.4,5
46,44,3.6,2
46,2,7.2,2
46,39,2.0,2
46,5,5.0,3
46,36,4.8,4
46,30,5.3999999999999995,2
47,32,3.0,5
47,33,0.9,2
47,36,4.8,5
47,9,2.0999999999999996,4
47,34,3.0,2
47,16,4.800000000000001,3
47,26,2.0999999999999996,4
47,19,5.6000000000000005,4
47,43,2.8,4
47,24,0.9,4
48,36,4.8,3
48,32,3.0,4
48,25,2.5,1
48,32,3.0,2
48,39,2.0,2
48,13,4.2,1
49,1,4.8999999999999995,1
49,39,2.0,4
49,38,8.0,4
49,3,2.0999999999999996,1
49,45,2.4000000000000004,3
49,6,3.5999999999999996,4
49,28,7.2,4
50,11,1.8,2
50,20,1.7999999999999998,4
50,30,5.3999999999999995,1
50,40,7.0,3
50,31,2.5,3
50,44,3.6,2
51,2,7.2,4
51,45,2.4000000000000004,5
51,11,1.8,3
51,34,3.0,4
51,6,3.5999999999999996,2
51,38,8.0,5
51,40,7.0,3
51,34,3.0,2
51,39,2.0,4
51,7,6.3,1
51,36,4.8,4
51,15,1.4,4
51,38,8.0,1
52,14,4.800000000000001,3
52,16,4.800000000000001,5
52,22,3.0,3
52,19,5.6000000000000005,4
53,36,4.8,1
53,43,2.8,3
53,11,1.8,3
53,29,1.6,1
53,7,6.3,5
53,36,4.8,2
53,20,1.7999999999999998,4
53,23,7.699999999999999,3
53,7,6.3,2
53,35,3.0,5
53,29,1.6,4
53,5,5.0,1
53,5,5.0,3
53,44,3.6,4
53,26,2.0999999999999996,2
53,29,1.6,3
53,36,4.8,5
53,44,3.6,5
53,8,8.1,1
53,32,3.0,3
54,45,2.4000000000000004,5
54,42,2.7,1
54,4,3.0,3
54,3,2.0999999999999996,5
54,4,3.0,5
54,30,5.3999999999999995,3
54,11,1.8,2
54,4,3.0,4
54,30,5.3999999999999995,4
54,18,3.0,1
54,29,1.6,3
54,19,5.6000000000000005,1
54,32,3.0,5
54,15,1.4,5
54,2,7.2,1
54,13,4.2,3
55,43,2.8,5
55,37,4.8999999999999995,3
55,42,2.7,4
55,30,5.3999999999999995,5
55,18,3.0,5
55,16,4.800000000000001,4
55,43,2.8,3
55,33,0.9,5
55,7,6.3,2
55,15,1.4,3
55,1,4.8999999999999995,5
56,32,3.0,2
56,12,6.6,5
56,36,4.8,3
56,10,1.6,3
56,35,3.0,5
57,21,3.2,1
57,31,2.5,5
57,11,1.8,2
57,20,1.7999999999999998,1
57,20,1.7999999999999998,3
57,26,2.0999999999999996,2
57,5,5.0,4
57,36,4.8,2
57,33,0.9,5
57,5,5.0,2
57,22,3.0,4
58,43,2.8,4
58,5,5.0,3
58,32,3.0,4
58,43,2.8,4
58,21,3.2,1
58,15,1.4,5
58,39,2.0,2
58,33,0.9,2
58,19,5.6000000000000005,3
59,43,2.8,4
59,28,7.2,3
59,24,0.9,3
59,12,6.6,2
59,27,5.6,5
59,11,1.8,4
59,1,4.8999999999999995,3
59,27,5.6,5
60,39,2.0,1
60,40,7.0,4
60,6,3.5999999999999996,5
60,13,4.2,2
60,10,1.6,5
60,18,3.0,1
60,34,3.0,3
60,12,6.6,1
61,5,5.0,4
61,29,1.6,3
61,34,3.0,3
61,25,2.5,3
61,44,3.6,5
61,11,1.8,2
62,35,3.0,3
62,15,1.4,3
62,37,4.8999999999999995,4
62,40,7.0,3
62,2,7.2,3
62,45,2.4000000000000004,4
63,31,2.5,2
63,16,4.800000000000001,5
63,16,4.800000000000001,5
63,5,5.0,3
63,13,4.2,5
63,28,7.2,1
63,26,2.0999999999999996,1
63,44,3.6,2
63,22,3.0,1
63,1,4.8999999999999995,3
63,7,6.3,5
63,12,6.6,1
63,12,6.6,3
63,40,7.0,1
63,24,0.9,1
64,12,6.6,1
64,13,4.2,3
64,8,8.1,1
64,18,3.0,1
64,38,8.0,5
64,18,3.0,5
64,33,0.9,3
65,23,7.699999999999999,4
65,25,2.5,2
65,24,0.9,4
65,25,2.5,1
65,9,2.0999999999999996,3
65,15,1.4,3
66,32,3.0,3
66,5,5.0,4
66,32,3.0,1
66,17,1.4,2
66,21,3.2,1
66,37,4.8999999999999995,2
66,22,3.0,4
66,4,3.0,4
67,17,1.4,1
67,28,7.2,3
67,44,3.6,4
67,36,4.8,3
67,34,3.0,2
67,7,6.3,5
67,45,2.4000000000000004,3
68,8,8.1,1
68,43,2.8,1
68,40,7.0,4
68,19,5.6000000000000005,4
68,7,6.3,1
68,43,2.8,4
68,7,6.3,1
68,14,4.800000000000001,2
68,22,3.0,4
68,5,5.0,2
68,8,8.1,2
68,39,2.0,5
68,31,2.5,4
68,7,6.3,2
68,1,4.8999999999999995,4
68,20,1.7999999999999998,2
69,25,2.5,4
69,13,4.2,1
69,12,6.6,2
69,44,3.6,3
69,37,4.8999999999999995,1
69,2,7.2,4
69,3,2.0999999999999996,4
69,22,3.0,4
69,16,4.800000000000001,3
70,32,3.0,5
70,42,2.7,4
70,31,2.5,4
70,13,4.2,4
70,16,4.800000000000001,5
70,24,0.9,2
70,8,8.1,4
70,44,3.6,5
70,30,5.3999999999999995,2
70,16,4.800000000000001,4
70,22,3.0,5
70,43,2.8,4
70,7,6.3,1
71,2,7.2,3
71,4,3.0,1
71,30,5.3999999999999995,1
71,10,1.6,2
71,25,2.5,1
71,41,2.5,1
71,3,2.0999999999999996,2
71,41,2.5,4
71,1,4.8999999999999995,1
71,7,6.3,3
71,39,2.0,4
71,15,1.4,2
72,40,7.0,5
72,44,3.6,3
72,19,5.6000000000000005,2
72,27,5.6,3
72,4,3.0,2
72,23,7.699999999999999,4
72,20,1.7999999999999998,5
72,39,2.0,5
72,2,7.2,3
72,1,4.8999999999999995,2
72,32,3.0,5
72,35,3.0,2
73,9,2.0999999999999996,1
73,44,3.6,3
73,9,2.0999999999999996,1
73,7,6.3,2
73,7,6.3,1
73,20,1.7999999999999998,4
73,10,1.6,4
73,37,4.8999999999999995,5
73,38,8.0,1
74,6,3.5999999999999996,4
74,22,3.0,5
74,11,1.8,2
74,36,4.8,4
74,9,2.0999999999999996,4
74,39,2.0,5
74,45,2.4000000000000004,3
75,45,2.4000000000000004,5
75,35,3.0,3
75,19,5.6000000000000005,1
75,37,4.8999999999999995,3
75,38,8.0,4
75,42,2.7,2
75,22,3.0,3
75,23,7.699999999999999,4
75,7,6.3,5
76,9,2.0999999999999996,4
76,31,2.5,5
76,1,4.8999999999999995,3
76,18,3.0,4
76,31,2.5,1
76,17,1.4,4
76,17,1.4,5
76,14,4.800000000000001,1
77,14,4.800000000000001,2
77,43,2.8,4
77,38,8.0,2
77,22,3.0,2
77,35,3.0,1
77,23,7.699999999999999,2
77,17,1.4,3
77,5,5.0,4
78,2,7.2,4
78,15,1.4,5
78,12,6.6,1
78,43,2.8,2
78,41,2.5,4
78,28,7.2,5
79,42,2.7,5
79,21,3.2,1
79,43,2.8,1
79,6,3.5999999999999996,1
79,31,2.5,4
79,12,6.6,1
79,44,3.6,2
79,6,3.5999999999999996,3
80,22,3.0,2
80,25,2.5,2
80,32,3.0,5
80,37,4.8999999999999995,3
80,21,3.2,1
80,9,2.0999999999999996,1
80,27,5.6,2
81,32,3.0,2
81,4,3.0,1
81,13,4.2,4
81,3,2.0999999999999996,4
81,19,5.6000000000000005,3
81,33,0.9,3
81,44,3.6,2
81,18,3.0,3
81,36,4.8,2
81,31,2.5,5
82,15,1.4,4
82,32,3.0,3
82,20,1.7999999999999998,1
82,25,2.5,1
82,34,3.0,3
82,42,2.7,2
82,24,0.9,2
82,41,2.5,3
82,4,3.0,2
82,39,2.0,1
82,2,7.2,5
82,29,1.6,5
82,27,5.6,3
83,14,4.800000000000001,5
83,14,4.800000000000001,3
83,7,6.3,1
83,12,6.6,1
83,13,4.2,1
83,12,6.6,3
83,16,4.800000000000001,1
83,1,4.8999999999999995,1
83,44,3.6,5
83,26,2.0999999999999996,1
83,30,5.3999999999999995,5
84,16,4.800000000000001,4
84,14,4.800000000000001,3
84,11,1.8,2
84,13,4.2,1
84,26,2.0999999999999996,3
84,19,5.6000000000000005,4
84,32,3.0,4
84,28,7.2,4
84,45,2.4000000000000004,3
84,29,1.6,4
84,28,7.2,2
85,42,2.7,2
85,2,7.2,3
85,13,4.2,2
85,41,2.5,4
85,33,0.9,3
85,22,3.0,3
85,10,1.6,3
85,14,4.800000000000001,2
85,15,1.4,1
86,14,4.800000000000001,1
86,13,4.2,5
86,25,2.5,1
86,36,4.8,2
86,39,2.0,4
86,23,7.699999999999999,5
86,10,1.6,2
86,35,3.0,4
86,23,7.699999999999999,4
86,1,4.8999999999999995,5
87,38,8.0,2
87,43,2.8,5
87,16,4.800000000000001,5
87,17,1.4,3
87,24,0.9,2
87,40,7.0,3
88,2,7.2,4
88,12,6.6,5
88,10,1.6,1
88,27,5.6,5
88,36,4.8,5
88,12,6.6,4
88,7,6.3,5
88,34,3.0,1
88,39,2.0,1
89,4,3.0,5
89,3,2.0999999999999996,1
89,10,1.6,1
89,45,2.4000000000000004,5
89,43,2.8,4
89,17,1.4,3
89,13,4.2,4
89,23,7.699999999999999,4
89,17,1.4,1
89,10,1.6,2
90,22,3.0,4
90,24,0.9,1
90,6,3.5999999999999996,3
90,41,2.5,3
90,16,4.800000000000001,5
91,12,6.6,3
91,22,3.0,3
91,25,2.5,4
91,18,3.0,1
91,29,1.6,4
91,12,6.6,4
91,36,4.8,1
91,24,0.9,5
91,14,4.800000000000001,2
91,32,3.0,5
91,38,8.0,3
91,37,4.8999999999999995,4
91,9,2.0999999999999996,1
92,15,1.4,3
92,4,3.0,2
92,32,3.0,1
92,35,3.0,5
92,9,2.0999999999999996,5
92,33,0.9,5
92,4,3.0,3
92,15,1.4,5
92,17,1.4,1
93,11,1.8,2
93,1,4.8999999999999995,4
93,21,3.2,3
93,23,7.699999999999999,1
93,13,4.2,2
93,36,4.8,5
94,1,4.8999999999999995,2
94,13,4.2,4
94,16,4.800000000000001,4
94,4,3.0,1
94,41,2.5,5
94,16,4.800000000000001,5
94,39,2.0,4
94,18,3.0,2
95,35,3.0,4
95,8,8.1,5
95,45,2.4000000000000004,1
95,39,2.0,2
95,11,1.8,3
95,3,2.0999999999999996,4
95,1,4.8999999999999995,2
95,8,8.1,2
95,24,0.9,4
96,2,7.2,4
96,2,7.2,2
96,9,2.0999999999999996,4
96,18,3.0,5
96,31,2.5,2
96,5,5.0,2
96,35,3.0,2
96,9,2.0999999999999996,5
96,10,1.6,1
96,7,6.3,2
96,45,2.4000000000000004,1
96,36,4.8,3
96,7,6.3,1
96,28,7.2,2
97,15,1.4,4
97,11,1.8,3
97,17,1.4,3
97,24,0.9,2
97,12,6.6,1
97,45,2.4000000000000004,2
97,34,3.0,2
97,28,7.2,3
97,45,2.4000000000000004,3
97,28,7.2,2
97,40,7.0,5
97,39,2.0,3
97,30,5.3999999999999995,4
98,31,2.5,4
98,41,2.5,1
98,13,4.2,4
98,22,3.0,2
98,45,2.4000000000000004,4
98,18,3.0,5
98,38,8.0,4
98,38,8.0,2
99,12,6.6,5
99,16,4.800000000000001,2
99,39,2.0,1
99,28,7.2,2
99,15,1.4,5
99,14,4.800000000000001,1
100,29,1.6,4
100,26,2.0999999999999996,3
100,1,4.8999999999999995,3
100,6,3.5999999999999996,5
100,11,1.8,4
100,5,5.0,5
100,6,3.5999999999999996,5
100,16,4.800000000000001,4
100,44,3.6,3
100,45,2.4000000000000004,5
100,16,4.800000000000001,5
100,2,7.2,1
100,21,3.2,3
100,3,2.0999999999999996,4
100,30,5.3999999999999995,4
101,18,3.0,1
101,42,2.7,2
101,29,1.6,5
101,45,2.4000000000000004,3
101,40,7.0,2
101,39,2.0,2
101,8,8.1,3
101,34,3.0,2
102,33,0.9,3
102,28,7.2,5
102,42,2.7,1
102,24,0.9,1
102,22,3.0,1
102,26,2.0999999999999996,4
102,19,5.6000000000000005,2
102,24,0.9,3
102,24,0.9,4
103,41,2.5,1
103,39,2.0,2
103,15,1.4,5
103,37,4.8999999999999995,3
103,13,4.2,3
103,3,2.0999999999999996,5
103,10,1.6,5
103,44,3.6,2
103,7,6.3,4
103,22,3.0,4
104,21,3.2,2
104,14,4.800000000000001,4
104,26,2.0999999999999996,1
104,33,0.9,3
104,28,7.2,3
104,40,7.0,1
104,14,4.800000000000001,2
105,28,7.2,2
105,12,6.6,4
105,26,2.0999999999999996,3
105,14,4.800000000000001,4
105,32,3.0,2
105,8,8.1,2
105,40,7.0,4
105,13,4.2,2
105,13,4.2,5
106,41,2.5,5
106,7,6.3,4
106,17,1.4,4
106,27,5.6,1
106,37,4.8999999999999995,4
106,5,5.0,1
106,31,2.5,1
106,37,4.8999999999999995,5
106,20,1.7999999999999998,3
107,25,2.5,1
107,39,2.0,4
107,41,2.5,3
107,11,1.8,1
107,43,2.8,5
107,28,7.2,4
107,9,2.0999999999999996,4
108,41,2.5,5
108,21,3.2,4
108,44,3.6,2
108,38,8.0,4
108,39,2.0,1
108,27,5.6,3
108,33,0.9,4
108,22,3.0,4
108,1,4.8999999999999995,5
108,2,7.2,1
108,10,1.6,1
109,12,6.6,4
109,14,4.800000000000001,1
109,21,3.2,1
109,25,2.5,4
109,20,1.7999999999999998,5
109,25,2.5,4
109,9,2.0999999999999996,5
109,11,1.8,1
109,9,2.0999999999999996,3
110,44,3.6,2
110,40,7.0,5
110,29,1.6,3
110,3,2.0999999999999996,2
110,16,4.800000000000001,1
110,38,8.0,4
110,37,4.8999999999999995,4
110,44,3.6,4
111,17,1.4,1
111,24,0.9,3
111,13,4.2,1
111,36,4.8,1
111,44,3.6,1
111,24,0.9,5
112,6,3.5999999999999996,4
112,41,2.5,2
112,9,2.0999999999999996,3
112,41,2.5,3
112,31,2.5,1
112,25,2.5,1
112,42,2.7,5
112,2,7.2,1
112,12,6.6,3
112,32,3.0,2
112,32,3.0,5
113,44,3.6,2
113,30,5.3999999999999995,3
113,4,3.0,3
113,28,7.2,5
113,36,4.8,3
113,13,4.2,4
113,10,1.6,2
113,4,3.0,1
113,5,5.0,1
113,12,6.6,3
113,34,3.0,1
113,1,4.8999999999999995,1
113,1,4.8999999999999995,5
113,12,6.6,3
113,6,3.5999999999999996,1
114,25,2.5,5
114,17,1.4,2
114,28,7.2,1
114,28,7.2,5
114,3,2.0999999999999996,2
114,2,7.2,4
114,29,1.6,5
114,33,0.9,2
114,42,2.7,4
114,32,3.0,4
114,17,1.4,5
114,29,1.6,3
114,24,0.9,3
114,12,6.6,1
115,7,6.3,3
115,34,3.0,2
115,36,4.8,2
115,2,7.2,3
115,7,6.3,2
116,40,7.0,5
116,7,6.3,1
116,41,2.5,2
116,7,6.3,2
116,27,5.6,3
116,38,8.0,4
116,18,3.0,5
116,22,3.0,3
116,37,4.8999999999999995,5
116,20,1.7999999999999998,5
116,28,7.2,5
117,2,7.2,1
117,24,0.9,5
117,1,4.8999999999999995,3
117,3,2.0999999999999996,3
117,40,7.0,1
117,20,1.7999999999999998,5
117,7,6.3,3
117,39,2.0,2
117,39,2.0,2
117,4,3.0,2
117,42,2.7,2
117,14,4.800000000000001,1
118,18,3.0,1
118,9,2.0999999999999996,3
118,10,1.6,3
118,32,3.0,1
118,7,6.3,2
118,19,5.6000000000000005,5
118,15,1.4,4
118,2,7.2,2
118,45,2.4000000000000004,1
118,5,5.0,5
119,32,3.0,3
119,20,1.7999999999999998,1
119,21,3.2,2
119,14,4.800000000000001,3
119,20,1.7999999999999998,1
119,41,2.5,5
119,7,6.3,5
119,2,7.2,1
119,34,3.0,3
119,33,0.9,1
119,5,5.0,4
119,41,2.5,3
120,13,4.2,1
120,22,3.0,2
120,21,3.2,1
120,7,6.3,2
120,7,6.3,5
120,41,2.5,1
120,23,7.699999999999999,4
120,29,1.6,3
120,3,2.0999999999999996,4
120,37,4.8999999999999995,5
120,26,2.0999999999999996,4
120,5,5.0,2
121,3,2.0999999999999996,4
121,17,1.4,2
121,9,2.0999999999999996,3
121,15,1.4,5
122,8,8.1,2
122,8,8.1,3
122,5,5.0,1
122,12,6.6,1
122,38,8.0,3
122,10,1.6,2
122,10,1.6,4
123,43,2.8,1
123,15,1.4,5
123,2,7.2,3
123,3,2.0999999999999996,4
123,31,2.5,3
123,43,2.8,2
123,7,6.3,1
123,37,4.8999999999999995,4
123,32,3.0,2
123,14,4.800000000000001,4
123,36,4.8,4
123,27,5.6,5
123,26,2.0999999999999996,5
124,39,2.0,5
124,3,2.0999999999999996,1
124,6,3.5999999999999996,4
124,30,5.3999999999999995,1
124,40,7.0,2
124,7,6.3,1
124,10,1.6,1
124,27,5.6,2
124,27,5.6,3
124,16,4.800000000000001,4
124,30,5.3999999999999995,1
124,2,7.2,2
125,35,3.0,1
125,39,2.0,5
125,36,4.8,1
125,12,6.6,2
125,17,1.4,3
125,16,4.800000000000001,4
125,45,2.4000000000000004,3
125,44,3.6,1
125,16,4.800000000000001,2
125,41,2.5,2
126,3,2.0999999999999996,5
126,7,6.3,3
126,36,4.8,4
126,31,2.5,3
126,39,2.0,2
126,20,1.7999999999999998,5
126,34,3.0,3
126,41,2.5,4
126,29,1.6,5
126,41,2.5,2
126,22,3.0,1
127,36,4.8,1
127,24,0.9,4
127,19,5.6000000000000005,1
127,24,0.9,1
127,38,8.0,1
127,36,4.8,4
127,6,3.5999999999999996,5
127,42,2.7,3
127,16,4.800000000000001,4
127,45,2.4000000000000004,3
127,20,1.7999999999999998,1
127,36,4.8,5
127,9,2.0999999999999996,4
127,4,3.0,2
128,15,1.4,2
128,4,3.0,5
128,25,2.5,5
128,22,3.0,4
